group,subject,SubjectID,Time_coverage_1,Time_coverage_2,Time_coverage_3,Time_coverage_4,Time_coverage_5,Time_coverage_6,Time_coverage_7,Time_coverage_8,Time_coverage_9,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Duration_9,Occurrence_1,Occurrence_2,Occurrence_3,Occurrence_4,Occurrence_5,Occurrence_6,Occurrence_7,Occurrence_8,Occurrence_9
2,39,12001105,14.8847542349347,15.9955567897806,9.19189114134963,5.88725354068314,15.1624548736462,9.52513190780339,8.69202999166898,7.77561788392113,12.8853096362122,0.0546938775510204,0.0445820433436532,0.0442513368983957,0.0368055555555555,0.0470689655172414,0.0396990740740741,0.043232044198895,0.0376344086021505,0.046215139442231,245,323,187,144,290,216,181,186,251
2,40,12001116,12.663149125243,14.8292141071924,10.6081643987781,8.19216884198834,10.969175229103,11.2191058039433,13.607331296862,5.94279366842544,11.9688975284643,0.0485106382978723,0.0426517571884984,0.0440092165898617,0.0469745222929936,0.0382751937984496,0.05,0.0551801801801802,0.0379432624113475,0.0439795918367347,235,313,217,157,258,202,222,141,245
2,41,12001149,8.38655928908637,16.0788669813941,7.10913635101361,11.2468758678145,14.8569841710636,10.6081643987781,8.80311024715357,8.35878922521522,14.551513468481,0.0368292682926829,0.0438636363636363,0.0378698224852071,0.0434549356223176,0.0427316293929712,0.0380478087649402,0.0361872146118721,0.0374378109452736,0.0426710097719869,205,330,169,233,313,251,219,201,307
2,42,12001161,12.4409886142738,14.4682032768675,9.46959178006109,8.08108858650375,15.690086087198,10.8303249097473,11.2746459316856,7.1646764787559,10.580394334907,0.048068669527897,0.0414808917197452,0.0430555555555555,0.0371173469387755,0.0472408026755852,0.0376447876447876,0.04375,0.0360335195530726,0.037797619047619,233,314,198,196,299,259,232,179,252
2,43,12001183,14.0238822549292,16.1621771730075,6.83143571230214,9.13635101360733,14.4126631491252,9.4140516523188,10.3026936961955,8.38655928908637,11.3024159955568,0.0439895470383275,0.043562874251497,0.0363905325443787,0.0407178217821782,0.0438344594594594,0.0381756756756757,0.0354007633587786,0.0391191709844559,0.0411943319838056,287,334,169,202,296,222,262,193,247
2,44,12001194,12.9130797000833,15.0791446820328,8.96973063038045,9.05304082199389,13.4684809775062,8.27547903360178,10.9969452929742,7.49791724520966,13.7461816162177,0.0526018099547511,0.0432324840764331,0.0427248677248677,0.0438172043010753,0.0466346153846154,0.0378172588832487,0.0471428571428571,0.0441176470588235,0.0477799227799227,221,314,189,186,260,197,210,153,259
2,45,12001251,11.0247153568453,15.884476534296,6.02610386003888,8.49763954457095,15.5790058317134,11.6634268258817,9.96945292974174,8.33101916134407,13.0241599555679,0.0429653679653679,0.0415697674418604,0.0352272727272727,0.0388324873096447,0.0455357142857142,0.0408560311284046,0.0397123893805309,0.0369458128078818,0.0402920962199312,231,344,154,197,308,257,226,203,291
2,46,12001284,9.10858094973618,15.9677867259095,9.8861427381283,8.88642043876701,15.4401555123577,11.913357400722,11.1913357400722,6.33157456262149,11.2746459316856,0.0438502673796791,0.043960244648318,0.0395555555555555,0.0406091370558376,0.0486013986013986,0.045253164556962,0.0460045662100456,0.0419117647058823,0.0428270042194093,187,327,225,197,286,237,219,136,237
2,47,12001431,12.857539572341,13.6628714246043,7.72007775617884,7.19244654262705,14.3015828936407,13.3851707858928,12.3299083587892,9.35851152457651,9.19189114134963,0.0365141955835962,0.0355491329479768,0.0342364532019704,0.0330357142857143,0.0392530487804878,0.0378930817610062,0.037,0.0342479674796748,0.0350635593220339,317,346,203,196,328,318,300,246,236
2,48,12001543,14.1905026381561,12.2743682310469,6.58150513746182,12.1910580394335,13.4962510413774,10.2749236323244,12.3854484865315,7.35906692585393,11.2468758678145,0.039921875,0.0368333333333333,0.0338571428571428,0.0406481481481481,0.0443430656934306,0.0347744360902255,0.0377966101694915,0.0360054347826087,0.0361607142857142,320,300,175,270,274,266,295,184,280
